"protein","logFC_pooled","P_pooled","adjP_pooled","logFC_meta","se_meta","p_meta","adjP_meta","I2","re_pi_lb","re_pi_ub","opp_wt_rel","wmax","lo_flip","lo_p_cross","is_candidate","same_sign","RE_PI_zero","high_conf","supported","site_driven","tier","note_hetero"
"Q9UJ72",-0.0082195292898592,0.76565054867712,0.92400338114287,-0.0094922335314889,0.0254402776895902,0.70906038837532,0.70906038837532,0,-0.0593542615597835,0.0403697944968057,0,0.623619442398546,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"O14910",-0.0120467658292541,0.76573830402743,0.92400338114287,-0.0108768455515416,0.0410345117315932,0.790958775305685,0.790958775305685,0,-0.0913030106686507,0.0695493195655674,0,0.663104021132966,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"P12429",-0.00984284890044547,0.765817896852083,0.92400338114287,-0.0179980529664287,0.0325715866144541,0.580558491758925,0.580558491758925,0,-0.0818371896500856,0.0458410837172281,0,0.614077577679455,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"Q9H2X3",-0.00570563676921918,0.765827414265951,0.92400338114287,-0.0110869521091614,0.0212503754634603,0.601858539635902,0.601858539635902,0,-0.0527369226754973,0.0305630184571744,0,0.415076475373724,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"Q9H1M4",-0.00618261346419761,0.765875840350974,0.92400338114287,0.000940877449549036,0.0196604118273222,0.961830650138297,0.961830650138297,0,-0.0375928216532278,0.0394745765523259,0,0.52877549167263,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"O43704",-0.00970929315400255,0.765955842772919,0.92400338114287,-0.0145115492423113,0.0303539705298626,0.632595071578509,0.632595071578509,30.781676984117,-0.0964702811904029,0.0600393521012419,0,0.60361942772487,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"P01861",-0.0155117325991835,0.766347532315858,0.924004016516306,-0.0405210130418174,0.0564695640302942,0.473020844521378,0.473020844521378,0,-0.151203180978191,0.0701617727992842,0,0.70482253474073,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"O14975",0.00993634161822162,0.76655296741822,0.924004016516306,0.0192802459787749,0.0346545220762512,0.577967616308553,0.577967616308553,17.1682660511953,-0.0970157017441485,0.1486031867723,0,0.553708391949784,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"P23946",-0.00762887575076655,0.766676281766873,0.924004016516306,-0.00191811728084871,0.0234614655155772,0.93484068797125,0.93484068797125,0,-0.0479017447159084,0.044065510154211,0,0.580502365361455,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"P21128",-0.00898780831259649,0.766690899967268,0.924004016516306,-0.0290041686211063,0.0262262534045052,0.26876064465598,0.26876064465598,0,-0.0804066807433574,0.0223983435011447,0,0.670285188545219,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
