"protein","logFC_pooled","P_pooled","adjP_pooled","logFC_meta","se_meta","p_meta","adjP_meta","I2","re_pi_lb","re_pi_ub","opp_wt_rel","wmax","lo_flip","lo_p_cross","is_candidate","same_sign","RE_PI_zero","high_conf","supported","site_driven","tier","note_hetero"
"P22303",0.301792499130939,2.17621542745818e-125,1.39952414139835e-121,0.245866710885968,0.0122019466117016,2.70235986298115e-90,2.70235986298115e-90,95.6982094914597,-0.151853077790398,0.769304059145225,0,0.228887633287934,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q99536",-0.282973852864626,5.04747052510371e-106,1.6230141473471e-102,-0.247747250008351,0.0120772543048508,1.62986103371613e-93,1.62986103371613e-93,88.5927210460622,-0.533395898677761,0.0382711903507161,0,0.214963010186066,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q01995",0.207586559474666,2.03572487818527e-95,4.36391556386982e-92,0.208479960666248,0.010045376958302,1.13224175217386e-95,1.13224175217386e-95,81.7457304792942,0.0147481193662526,0.368651765762914,0,0.286514880965378,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9H4F8",0.135048039467092,1.20829112582515e-94,1.94263005754538e-91,0.129769026625613,0.00647463358649618,2.33819359030543e-89,2.33819359030543e-89,65.1443183516325,0.0667999878112248,0.184355654660121,0,0.266282007910612,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q2MKA7",0.200587072845564,9.06991416092999e-90,1.16657235937882e-86,0.197487759178478,0.00980346594478212,2.99593770032532e-90,2.99593770032532e-90,64.288270858297,0.0861952260795284,0.2985723217296,0,0.270134488385644,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9BU40",0.189392455787385,5.40422708638299e-83,5.79243073208816e-80,0.189654341365889,0.00960880181490752,1.02606884414997e-86,1.02606884414997e-86,73.2343393035617,0.0430140183026951,0.301532108279538,0,0.251043631126753,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P21246",0.213679215666053,2.86608318766186e-82,2.63311156855049e-79,0.212863563701961,0.010959416012825,4.94257221234873e-84,4.94257221234873e-84,84.8534373523547,-0.0134843503443256,0.410975860729305,0,0.24144978618661,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9UK05",0.182374443657045,3.01810607639406e-72,2.42618002216128e-69,0.0749645340634325,0.00754536519942845,2.92657577557332e-23,2.92657577557332e-23,94.8249795226223,-0.166837999646534,0.347155152272062,0,0.24590236211356,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P03973",0.113297589238941,1.74141164126009e-71,1.24433536277151e-68,0.110254242208821,0.00629140436512073,9.30199500500697e-69,9.30199500500697e-69,68.2105935241477,0.0358281635845613,0.170353097696609,0,0.273871314647333,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8N6G6",0.159741674954774,4.99938766681664e-70,3.21510620852978e-67,0.141698576136998,0.00858869895261288,3.77626630195762e-61,3.77626630195762e-61,86.8510501905743,-0.0295669959566499,0.297578154975169,0,0.235235855192476,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9UQ80",-0.321108523705048,7.09123465220181e-70,4.14579364075544e-67,-0.163903547218286,0.0148883369364334,3.46376477019419e-28,3.46376477019419e-28,96.783457444572,-0.841046132911237,0.433994164615466,0,0.243810864768728,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9H5V8",0.225712463947652,8.93869758352625e-70,4.79039701330478e-67,0.210153292520837,0.0126317742912185,3.76753428975949e-62,3.76753428975949e-62,92.0026019718865,-0.107987044616659,0.493289735461161,0,0.271723347081215,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P48643",-0.413775545400868,5.02192533631699e-68,2.48430783368112e-65,-0.207324438214275,0.0195423561605274,2.70691949457712e-26,2.70691949457712e-26,96.491436369675,-1.18388551521346,0.602692539616059,0,0.217144572158199,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O76003",-0.334386475030363,5.90317542879528e-67,2.71166579875589e-64,-0.20725547329713,0.0171867314323379,1.73797921315948e-33,1.73797921315948e-33,96.7505441761772,-1.09561505035326,0.589199350419561,0,0.215297555561605,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9HBM1",0.27354273477085,6.33477046438127e-67,2.71592725709573e-64,0.247049377522637,0.0155525888873615,8.07871154826424e-57,8.07871154826424e-57,84.292444519122,-0.0622668388577801,0.578102778241305,0,0.241108734885699,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q96KN2",-0.345606888171334,2.67511013807828e-65,1.07522708112384e-62,-0.222442583719257,0.0153484385851905,1.34450933359907e-47,1.34450933359907e-47,91.1318392222253,-0.90915432092152,0.289286693314899,0,0.260106771091972,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O94813",0.18770621463705,1.46031267993397e-64,5.52427696744431e-62,0.176236524805198,0.0107727508314769,3.72336888358432e-60,3.72336888358432e-60,76.5288940335589,0.0189433325299706,0.327846111121252,0,0.223517078587559,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P54578",-0.308901467017007,3.19108347325292e-64,1.1401032120272e-61,-0.118805695767649,0.0140504507368718,2.77536590032999e-17,2.77536590032999e-17,96.7094570624709,-1.02817315239629,0.599707609942485,0,0.208563104017277,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P08697",-0.0953351605464918,8.28229732874614e-64,2.80333969058771e-61,-0.076614587585655,0.00509454877043373,4.10489310988093e-51,4.10489310988093e-51,87.7192024542364,-0.185999689555216,0.0344313516147794,0,0.206615765843281,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P04114",0.213067959870531,3.99275591347116e-63,1.28387066397665e-60,0.0997717294237713,0.0104932219767035,1.93976481410863e-21,1.93976481410863e-21,95.834569180707,-0.277972566059002,0.533514440278433,0,0.245498409442332,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q6PUV4",0.165786451909757,1.20301712870674e-62,3.68409674033954e-60,0.158688506896104,0.00961997542034075,3.93778918663121e-61,3.93778918663121e-61,64.2749628002193,0.0512239954789296,0.255678115518529,0,0.270617733108547,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P17812",-0.297012619866935,4.23856037672339e-62,1.23900826285037e-59,-0.191905853699423,0.0158430868678386,9.02372151791853e-34,9.02372151791853e-34,96.491988422766,-0.97683926672133,0.504117990031469,0,0.212957394357075,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"A6NDG6",-0.162584807766312,1.3769401603798e-61,3.85004442234891e-59,-0.111826076347384,0.00846358572453436,7.42038505598046e-40,7.42038505598046e-40,94.3989152258022,-0.45547255974274,0.172343776181438,0,0.240647778678577,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P13716",-0.271027330872613,3.28256306276892e-61,8.79590127361121e-59,-0.122713893131303,0.0138360054271672,7.3692678129987e-19,7.3692678129987e-19,95.7328664286863,-0.628464678385235,0.37275837594133,0,0.178982073323135,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9HCB6",0.0984936632621097,8.65428784778376e-60,2.2262290059639e-57,0.0987191051333261,0.00600655045017119,1.06998225082564e-60,1.06998225082564e-60,68.9465889437981,0.0177538817056558,0.157430390331505,0,0.269847220202112,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P54826",0.132499486400925,1.02246863010469e-59,2.5290368308474e-57,0.119623155622841,0.00794439363221295,3.07960795376766e-51,3.07960795376766e-51,88.0732856015676,-0.0508379033638198,0.260917626663182,0,0.239331667732159,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P25398",-0.175456375559475,1.181533132744e-59,2.81423688025061e-57,-0.0995424552684785,0.00926871695926406,6.63200941276686e-27,6.63200941276686e-27,95.6687804460038,-0.441853192579934,0.210386756234083,0,0.291733026020956,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q14508",0.173065858218731,1.62736958049856e-59,3.73771920435223e-57,0.165617268490322,0.010530751005497,9.87598793768401e-56,9.87598793768401e-56,75.264849608359,0.0169310620461839,0.305690633511828,0,0.272862272598589,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P18065",0.230110052278001,4.21746989819884e-59,9.35260307424715e-57,0.229923758937705,0.014114266991301,1.1591328181732e-59,1.1591328181732e-59,58.485485331122,0.0829858967814699,0.353741757722164,0,0.281284544816659,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O00300",0.163032655999998,5.35472168452724e-59,1.14787383843982e-56,0.157879896777336,0.00979531868722268,1.9101208860284e-58,1.9101208860284e-58,58.6969882184678,0.0583634863953111,0.240255910474405,0,0.252858575450165,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O15144",-0.291540990109812,7.80692854462495e-59,1.57103901821415e-56,-0.177135358040939,0.01581143650062,3.94201990101417e-29,3.94201990101417e-29,95.9480249465277,-0.82494130105215,0.402147400919195,0,0.191415537755242,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O60256",-0.248839094192084,7.81732989937066e-59,1.57103901821415e-56,-0.152977684969196,0.0135147061778445,1.05249781626194e-29,1.05249781626194e-29,96.1852938688669,-0.835810377233526,0.426992351192077,0,0.201675571967643,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q99988",0.21002698870543,2.70736768440187e-58,5.27608532678437e-56,0.208354630763711,0.0130345676731674,1.63155100406327e-57,1.63155100406327e-57,80.6248289355426,-0.0275733955496167,0.461093410533885,0,0.303152265627649,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P39900",0.230179654099177,3.45757567210806e-58,6.53990269039027e-56,0.226126685049426,0.0141975446546221,4.10531100140918e-57,4.10531100140918e-57,78.7627252431908,0.0137148679296946,0.393456542323107,0,0.281028155675415,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q99719",-0.115893835753571,5.00322340360056e-57,9.19306563101578e-55,-0.0817045857168034,0.00656455584173338,1.46436665029131e-35,1.46436665029131e-35,94.7280342659993,-0.280391106704746,0.119745910449788,0,0.24531790335551,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q96DX5",0.173075075228491,6.40322022642524e-57,1.14386414655946e-54,0.172432983455527,0.0107960896825734,2.00903976322508e-57,2.00903976322508e-57,80.7954444100637,-0.0371802021797059,0.356302104858221,0,0.293096874181479,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q96E17",-0.386120862962908,1.00183948858745e-56,1.74130533813672e-54,-0.265333881810574,0.0212791234803396,1.09908809996339e-35,1.09908809996339e-35,96.3984959846794,-1.22584837464413,0.603346469790415,0,0.239367549919702,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q96BM9",-0.437907222154472,1.39741605419144e-56,2.36494280118556e-54,-0.271278445311175,0.0239186743929519,8.15441731056593e-30,8.15441731056593e-30,96.2527476316904,-1.43063544682159,0.678621770754633,0,0.220168486824532,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O95998",0.15824092670731,7.31935777102867e-56,1.2069433288586e-53,0.119755078707728,0.00951164734579319,2.38578194436727e-36,2.38578194436727e-36,93.1159704553337,-0.135959593178849,0.380258204331867,0,0.229723513502651,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q06124",-0.282409409778267,7.66152684679131e-56,1.23178197879287e-53,-0.1556256639294,0.0153393580341483,3.46948938563783e-24,3.46948938563783e-24,96.3236421106696,-0.997904152732671,0.517751160088341,0,0.196758886293634,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O76076",0.138253648598011,1.30933202232281e-55,2.05373517940438e-53,0.137516898921907,0.00878729104034227,3.34727493228972e-55,3.34727493228972e-55,68.3819243372051,0.0168700157368158,0.253606209806755,0,0.3101691112899,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q4LDE5",0.149782085319347,2.24700102388925e-54,3.44058656776947e-52,0.144416139202431,0.00950481550914595,3.87549544573151e-52,3.87549544573151e-52,66.6748248919917,0.0419070753475041,0.221098934991518,0,0.260159846186842,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P19957",0.203584256497462,3.25254385721648e-54,4.86444408040912e-52,0.200221244223918,0.0132036639441763,6.11618737444309e-52,6.11618737444309e-52,58.374476601211,0.0793809299129397,0.312906671831801,0,0.308014143284313,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q5VWW1",-0.140251219773183,3.5750225260598e-54,5.22522042388422e-52,-0.104158398704896,0.0085987247104496,8.98748414046278e-34,8.98748414046278e-34,94.235859758169,-0.295489144258188,0.127691479280718,0,0.225312983273997,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P01024",0.241580821731787,3.38381222262998e-53,4.8358436452741e-51,0.0906287717791597,0.0126161872067546,6.79336280788319e-13,6.79336280788319e-13,96.5697870110385,-0.455469042239767,0.859588515885462,0.522269015788807,0.240385710409998,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"O76071",-0.283328895736489,2.0352418891123e-52,2.84535664975679e-50,-0.21016592578729,0.0171210823013068,1.229792746314e-34,1.229792746314e-34,96.1115075981323,-0.956914206272008,0.494746037731752,0,0.258668809345857,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P10721",-0.136295629637188,2.36859953296948e-52,3.24094970138866e-50,-0.125955846858477,0.00882451020230869,3.20517613127384e-46,3.20517613127384e-46,88.703794225618,-0.302369277719861,0.114001181708547,0.0437584344507942,0.254915885545952,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P00568",-0.252830285451788,1.5064001549437e-51,2.01826237425894e-49,-0.161285142190163,0.0147987192599538,1.17059883216872e-27,1.17059883216872e-27,95.0131000797694,-0.858869013084483,0.465522174880305,0,0.190664676445794,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q99727",0.145298260607532,3.73351176887343e-51,4.90004371135204e-49,0.144977794804721,0.00965971406637371,6.45943240190486e-51,6.45943240190486e-51,61.5973145759847,0.0384824439112364,0.234961716703392,0,0.322592840325944,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P22314",-0.29364165702741,3.88792434660322e-51,5.00064829460106e-49,-0.207949090050722,0.0180222177579976,8.43985395270835e-31,8.43985395270835e-31,96.2178182337318,-0.989490629786858,0.518764814586512,0,0.227155861004187,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P11021",0.219403106898872,5.54140090609713e-51,6.98759788766876e-49,0.155021832799495,0.0136094296887602,4.64883264222138e-30,4.64883264222138e-30,92.1408613149685,-0.164466312624533,0.402865570835747,0,0.182908165282783,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q5QJ74",-0.23947650387666,1.40307239942216e-50,1.73522280782383e-48,-0.140026920463601,0.0141913022910971,5.78150318201908e-23,5.78150318201908e-23,95.1730700478931,-0.646467821596944,0.358133975990594,0,0.184515937811553,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P10997",0.142457116319679,5.97208079859054e-50,7.2465003048558e-48,0.13571864804896,0.00927515895521871,1.74296130420267e-48,1.74296130420267e-48,60.5152953029571,0.0441767218555897,0.22623078634901,0,0.270604575714468,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9BUD6",0.15705732994859,1.22817806041997e-49,1.46266909380756e-47,0.122471503229628,0.0099513786099654,8.306501630681e-35,8.306501630681e-35,88.1010091649824,-0.0697544524461865,0.28564768618938,0,0.254714738720285,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O75874",-0.330827784569023,1.57224037376592e-49,1.83837778976157e-47,-0.215516978879105,0.0189695220499302,6.52247194127905e-30,6.52247194127905e-30,95.3107921929563,-1.23052253186364,0.579706861594162,0,0.237502176667259,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q96F85",-0.204940563440639,1.72069133872942e-49,1.97602964274444e-47,-0.123143475018726,0.0129001985522196,1.34984398075359e-21,1.34984398075359e-21,96.330970941113,-0.58911719579814,0.42206342201946,0.094720509485575,0.207111958842166,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P08254",0.156269313571006,2.01686432262821e-49,2.27551832610912e-47,0.0133230206710333,0.00674654736013676,0.0482918764818744,0.0482918764818744,95.3396508487561,-0.244367645937475,0.325135703447494,0.552585533089555,0.238694952694284,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P10253",-0.206025903712303,2.26218561232461e-49,2.50829580566544e-47,-0.0635968639024276,0.0102495282165934,5.47464226152472e-10,5.47464226152472e-10,95.5621800634049,-0.416537335383335,0.293169284488183,0,0.238725144291896,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P07741",-0.361112481145692,2.81548634788949e-49,3.06888011919954e-47,-0.239913725389845,0.0221308399268134,2.20782998643257e-27,2.20782998643257e-27,95.6915012202733,-1.13535055220489,0.559572260850496,0,0.217849860358149,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P10912",-0.149612678466363,2.86911588698546e-49,3.07521404486725e-47,-0.148207682790344,0.0100856480365765,6.94915051364388e-49,6.94915051364388e-49,65.4528298515486,-0.247954259109826,-0.0239740976639837,0,0.285484381919395,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O60506",-0.189357417868913,2.91771662282485e-49,3.07603862317814e-47,-0.0709265546042702,0.0102417777182106,4.35301291186082e-12,4.35301291186082e-12,95.5450393517979,-0.486583936974757,0.293335814213979,0,0.267561145710383,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P40121",0.17728850624504,4.83497406091931e-49,5.01511583641485e-47,0.144822265000895,0.0111258597734133,9.82962398580928e-39,9.82962398580928e-39,87.1447149137771,-0.0486187406235736,0.398837224108342,0,0.249876817732169,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P58400",0.118754337744853,6.28769179243221e-49,6.41843585986215e-47,0.0605684262538746,0.0072253591667331,5.17023798052259e-17,5.17023798052259e-17,94.4350293316466,-0.137533503737167,0.265272155037805,0,0.194728406356541,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9NQW7",-0.266206637516877,1.06721908180257e-48,1.07238842423006e-46,-0.147232440916991,0.0154347235231972,1.44160951096274e-21,1.44160951096274e-21,95.1673597257572,-0.712644157868747,0.371711416954046,0,0.251827747380306,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P05026",-0.164075230564312,1.21374366751801e-48,1.20085931166282e-46,-0.0719839987258319,0.00950808226416219,3.70869833856824e-14,3.70869833856824e-14,95.3120211978134,-0.343257660137476,0.222281645725433,0.131397172520062,0.20658135494741,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P17181",-0.170404125094123,1.38196467681467e-48,1.34657800554472e-46,-0.0506864870159867,0.00890504596398759,1.25645341204905e-08,1.25645341204905e-08,95.7725695464772,-0.403510793536386,0.277293956528656,0.236320664642282,0.335997269537009,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9NRX4",-0.208840435250198,1.5544752196092e-48,1.49206419959803e-46,-0.070493054839475,0.0116562779624606,1.46976514945403e-09,1.46976514945403e-09,95.6692106400735,-0.535239156445618,0.356723379230612,0,0.199801218935881,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8N554",-0.217716033381385,2.82362790266218e-48,2.67040456500301e-46,-0.0654814586889269,0.0116868660715454,2.10678625853362e-08,2.10678625853362e-08,95.9534309212791,-0.537479547371613,0.371969243718384,0.237398177281658,0.28333633906812,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O00292",0.122676504529449,3.24050707410879e-48,3.02024652081067e-46,0.122269959266651,0.00830851108486727,5.0715708945566e-49,5.0715708945566e-49,54.5497516156087,0.0467422216905554,0.194435645905363,0,0.286249992973574,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P24752",-0.296092000382139,5.47290827231842e-48,5.02803901418282e-46,-0.239063082826981,0.0191611278487844,1.00347337791804e-35,1.00347337791804e-35,94.6374957452205,-0.940253096677561,0.449269137130811,0,0.252134677866421,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O60701",-0.257282220782176,6.16812155763035e-48,5.58692813198885e-46,-0.218256301810102,0.0168236207979928,1.73613343474067e-38,1.73613343474067e-38,94.3232317199026,-0.80263577037831,0.367610883672696,0,0.287514344324165,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P21589",-0.151069383607436,1.1145555215428e-47,9.95514799866909e-46,-0.0764694322887578,0.00914178801359925,6.02055918736687e-17,6.02055918736687e-17,94.9541874287505,-0.332077936972086,0.230796787397664,0.112914691617225,0.235144799360087,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P51671",0.153713857266736,1.46209230907795e-47,1.28804323831237e-45,0.146218004891075,0.0104497148904648,1.73128217281942e-44,1.73128217281942e-44,87.6932921541949,-0.106705072745844,0.384242704529506,0.0548474360054281,0.257001879426515,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P09104",-0.186296865490809,6.2442061843188e-47,5.42655269883165e-45,-0.0975152750721954,0.0108870799101039,3.3371497012008e-19,3.3371497012008e-19,94.7182673195016,-0.513431580259126,0.261978800315999,0,0.271860573470739,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8TCD5",-0.16084942137292,1.31898082094508e-46,1.13098208793304e-44,-0.133568902182719,0.0104753818177324,3.08787794753318e-37,3.08787794753318e-37,94.2820821396663,-0.5361430429799,0.272793591817015,0,0.257352582788646,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9BQI0",0.0960329992458683,1.49384197917811e-46,1.2640654958019e-44,0.0804012776711869,0.00659768736403105,3.67824032469924e-34,3.67824032469924e-34,87.7515877483469,-0.0465271031339259,0.167976553214349,0,0.212647227309105,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q07817",-0.15275093986952,2.10753502895061e-46,1.76020230794564e-44,-0.0776761785198306,0.00927466967221896,5.51824280281196e-17,5.51824280281196e-17,95.3093906258114,-0.380159603877763,0.207673512879559,0,0.254161447055264,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
