"protein","logFC_pooled","P_pooled","adjP_pooled","logFC_meta","se_meta","p_meta","adjP_meta","I2","re_pi_lb","re_pi_ub","opp_wt_rel","wmax","lo_flip","lo_p_cross","is_candidate","same_sign","RE_PI_zero","high_conf","supported","site_driven","tier","note_hetero"
"Q53S33",0.174487404835862,0.000496854785492835,0.00567544072025652,0.120568762451495,0.0448416230110535,0.00717160440087625,0.00717160440087625,61.7870782641331,-0.189442568428597,0.422618752485847,0,0.264610604884442,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P61088",0.103716670891518,0.000498433012762131,0.00568337359055543,0.122305651053028,0.0237815218760511,2.70550100909641e-07,2.70550100909641e-07,75.1294892401421,-0.193064182509795,0.29919125587448,0,0.496031328871304,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q6P988",-0.0974675122875955,0.00049962387004802,0.0056868692181926,-0.0872131967895829,0.0272569910537496,0.00137588168751065,0.00137588168751065,0,-0.140635917581863,-0.0337904759973031,0,0.524809423873471,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O94903",0.144240257762251,0.000504278293186809,0.00572209966853358,0.123196783766219,0.0378426049477533,0.00113190965078282,0.00113190965078282,79.3264501223651,-0.319470261706916,0.446822006124871,0,0.365011727212162,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"O95379",0.129394063631195,0.000505424018000745,0.00572209966853358,0.0975428172625755,0.0342475221972293,0.00439712196618534,0.00439712196618534,59.9168026641872,-0.126244396383709,0.317680260823376,0,0.286861445317022,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P49773",0.0881260496259832,0.000505504738866916,0.00572209966853358,0.0784444120095231,0.0232191483228606,0.000728993369716197,0.000728993369716197,0,0.0329357175450226,0.123953106474024,0,0.369302157029755,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P43146",-0.120606227414133,0.000506278138920169,0.00572209966853358,-0.120483950609203,0.034997640005388,0.000576085371734238,0.000576085371734238,28.025758047831,-0.267839987331886,0.036668765373993,0,0.459257004158738,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"O95630",0.110775211371686,0.000507793799596944,0.00572777091382543,0.0831336395969257,0.0300416997063881,0.00565270785894141,0.00565270785894141,66.2003728356785,-0.147410883881614,0.299936563793511,0,0.283451640972886,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P0DMV9",-0.0749812617842727,0.000508561217819051,0.00572777091382543,-0.0706632683410681,0.0191998082668538,0.000232854386716719,0.000232854386716719,0,-0.10833207128479,-0.0329889614154833,0,0.516823021307384,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9H553",0.098925811901195,0.000512949940271478,0.00575886675607799,0.0707624983194031,0.0263943957132353,0.00734098011278058,0.00734098011278058,63.713874050885,-0.140395273550577,0.232862484649495,0,0.321182189360271,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8TCZ2",-0.068035442692568,0.000513113147447161,0.00575886675607799,-0.0663717763753774,0.0179063121139046,0.000210049209520122,0.000210049209520122,0,-0.101467503214564,-0.0312760495361911,0,0.417690847909563,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q15125",-0.0514165441091814,0.000514409712986653,0.00576336039062223,-0.0511386629124381,0.0133625803564768,0.000129711838650729,0.000129711838650729,63.893956553358,-0.141843468912975,0.0523734793476779,0,0.438175273593393,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P19021",-0.0749435740466769,0.000516649210717465,0.00577838447673742,-0.06697912996556,0.0183037603638278,0.000252895447449552,0.000252895447449552,9.97681656923305,-0.112369511971508,-0.0185733338617086,0,0.457035930595487,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P16278",0.159560344183389,0.000517656477659043,0.00577959862469671,0.168750656723048,0.0443969623667307,0.000144142092447131,0.000144142092447131,62.5380266734165,-0.205804485193253,0.424396035507094,0,0.460773761610969,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9HAB8",0.169149424214012,0.000520209187001094,0.0057980334169914,0.136577722114705,0.044921780105155,0.00236307069727992,0.00236307069727992,71.4592471308985,-0.269303604396382,0.462067401233511,0,0.343069003722278,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9Y3E7",0.121229826086634,0.000522543634960311,0.00581397597998228,0.0881652370631753,0.0333648802443668,0.00823070927440285,0.00823070927440285,74.6342738493277,-0.223684422738355,0.370409155917295,0,0.309266877479772,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O95219",0.19158282733851,0.000524014196040021,0.00582026821197474,0.173641291476927,0.0510644889712119,0.000672796163848546,0.000672796163848546,65.6216155548697,-0.233553668637144,0.490893278178906,0,0.364700453070707,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P46108",0.121901629888337,0.000525703468564247,0.00582896380402874,0.0905921882163436,0.0325147791349122,0.00533324330578757,0.00533324330578757,71.8610067057368,-0.196101830043705,0.332990381308821,0,0.331085460497939,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"Q13361",-0.087746582645515,0.000527263910471103,0.00583089316570023,-0.0835966520024398,0.0245278636218859,0.000653852550857222,0.000653852550857222,55.528994399371,-0.261471857670727,0.0853879439544296,0,0.419554672436684,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P78344",0.239997114202473,0.00052769084472672,0.00583089316570023,0.218494107892356,0.0620219198991429,0.000426928049386503,0.000426928049386503,69.5288135126661,-0.313337826195533,0.625820706156272,0,0.384225868883358,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8WUR7",0.10219926008686,0.000531132573637811,0.00585544093909552,0.0873490428328387,0.0288291466435895,0.00244645640174662,0.00244645640174662,71.6240669288656,-0.168938271230609,0.298818376239264,0,0.385120638970381,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8N4Q0",0.229614773249714,0.000531733402026401,0.00585544093909552,0.187934284503617,0.0599260420262594,0.00171208630452533,0.00171208630452533,64.1338166948775,-0.273849966015137,0.563059130821897,0,0.330309303471398,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8TDZ2",0.178807430017756,0.000538704802866738,0.00592206937989059,0.148489217896432,0.0464574211215794,0.0013922968639029,0.0013922968639029,57.8098730633433,-0.165378462953934,0.420333636657414,0,0.327368837945907,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9UJC5",0.236641206228524,0.000541605128375082,0.00593657863043539,0.219420110597713,0.0593302415628889,0.000217061553590133,0.000217061553590133,78.1555524438605,-0.400837012168261,0.726490764265952,0,0.406058069170184,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q99426",0.181985232613901,0.000542512643382511,0.00593657863043539,0.184109799017857,0.0428605495663882,1.74257723503334e-05,1.74257723503334e-05,77.635277275419,-0.280615743727216,0.499890187688654,0,0.448927346962373,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q10469",-0.0505169494211786,0.000543580899958756,0.00593657863043539,-0.0438714928127234,0.0139735033116715,0.00169167017182078,0.00169167017182078,38.3199779564254,-0.11230762329869,0.0305211220428546,0,0.370117764768101,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q15796",0.184222682595634,0.000544274693696865,0.00593657863043539,0.142326725561067,0.048111595410565,0.00309378604936678,0.00309378604936678,76.1463453178577,-0.319349913374306,0.552822789762144,0,0.322986958987648,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P07737",0.162755381218907,0.000544640241324348,0.00593657863043539,0.167825958843994,0.0388483394016554,1.5600858785711e-05,1.5600858785711e-05,75.0178791025727,-0.228939996318099,0.458780349583418,0,0.470556189505802,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9HD42",0.179013482493982,0.000552816701523946,0.00600812452858038,0.178364356715726,0.0452403124567685,8.06037617839136e-05,8.06037617839136e-05,75.4802558128562,-0.279922774054976,0.499640884750273,0,0.456784792743534,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P09769",0.18019869089081,0.000553072573615236,0.00600812452858038,0.16129972881567,0.0443049581285724,0.00027192956339692,0.00027192956339692,62.798402414466,-0.182495163093277,0.501236421624089,0,0.394651477337026,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9Y5U2",0.135150539109995,0.000555361073962924,0.00602281124225222,0.10258025117756,0.0372012355916635,0.00582555388761617,0.00582555388761617,73.4987179643222,-0.228690553976048,0.417644217549745,0,0.324224585334904,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q15691",0.21279630163143,0.00056175898696672,0.00608193947000501,0.19761430590734,0.0545028183566568,0.000288109426714531,0.000288109426714531,73.170209303699,-0.309012612667233,0.603508261174658,0,0.407049649978992,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P20042",0.182652732146776,0.000564795258168766,0.00610453496686274,0.147989860026181,0.0491255568089205,0.00259120726294979,0.00259120726294979,64.8063050054043,-0.226147559077306,0.473583905416091,0,0.355611505047522,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P49840",0.171226714162585,0.000569394819183446,0.00614392295665897,0.136221755443708,0.044819662439708,0.00237104787426251,0.00237104787426251,80.7080149226395,-0.354938020371345,0.529666988085933,0,0.348809326141022,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P20340",0.22388106018484,0.00057223971794304,0.00616427743063935,0.184658192628756,0.059397705877693,0.00187820953983316,0.00187820953983316,72.7161859855673,-0.347235107369003,0.644185431805492,0,0.342742112190276,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P10600",-0.0620159708879563,0.000573322522156715,0.0061656139464713,-0.0527171416440697,0.0163808824700342,0.00128992737556757,0.00128992737556757,16.0448193828879,-0.118998983956028,0.023545050860347,0,0.36327608331678,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q96HY6",0.144756993455817,0.000575147136550107,0.00617469738645699,0.116939553854629,0.039936233436432,0.00340978029710555,0.00340978029710555,41.4365542084752,-0.101618177631253,0.311329142274413,0,0.29493293906986,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P11441",0.128063273556315,0.000576087456363582,0.00617469738645699,0.0811054253290076,0.0323876006513998,0.0122724397482919,0.0122724397482919,65.4361246530754,-0.15709952896003,0.326215925424165,0,0.272394482749274,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q96NA8",-0.0485453254832133,0.000577334348404643,0.00617776571479245,-0.046018735211659,0.0134338476292898,0.000613485638561721,0.000613485638561721,0,-0.0723485927388657,-0.0196888776844522,0,0.460058488273548,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P79483",-0.0722055470077082,0.000579021985055874,0.00618553220248227,-0.0756268599218399,0.0174839571848312,1.52186145578822e-05,1.52186145578822e-05,4.16815073914857,-0.127333162638252,-0.0180169257427477,0,0.517831292682246,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q92888",0.126143023970561,0.000582931018093249,0.00621696414155504,0.0712364820595255,0.0339578722826929,0.035923707664112,0.035923707664112,71.697366345201,-0.228418447271391,0.355897380452553,0,0.324416729852012,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"Q92499",0.158540038756133,0.000585660233876453,0.00623573007294614,0.127722614186494,0.040933287538389,0.00180689759725244,0.00180689759725244,79.5048754831345,-0.335992122692751,0.466549611141928,0,0.350378831805229,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"Q15466",0.169171467170564,0.000590966708485784,0.0062694397503064,0.155068383214754,0.0451622069909751,0.000595650216993764,0.000595650216993764,68.825074995953,-0.264357893264857,0.486299570957749,0,0.397319211091327,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9UN86",0.158672055004656,0.000591690976957737,0.0062694397503064,0.127631389106515,0.0430520051233856,0.00303090113983004,0.00303090113983004,62.5769713401419,-0.18173487307476,0.397980621558436,0,0.319294353198869,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9NRW1",0.209799740755382,0.00059338430919195,0.0062694397503064,0.183488125431716,0.0544042794475742,0.000744409078246393,0.000744409078246393,76.5657761562327,-0.361673472427402,0.601628593210233,0,0.37117532733628,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q16774",0.127895442937326,0.000593929707431827,0.0062694397503064,0.121301512037079,0.0337027081152691,0.000319244069029552,0.000319244069029552,72.7385528207274,-0.239536637154906,0.378617062236351,0,0.389978832898196,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q92551",0.159710372115375,0.000594253560165142,0.0062694397503064,0.102073992713943,0.0438522650895192,0.0199291597023247,0.0199291597023247,76.9080271553264,-0.327952423511686,0.489493194207851,0,0.303463307790889,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"Q8NEQ5",-0.199594782442859,0.000595368410407873,0.0062694397503064,-0.175716383250805,0.0501610435433401,0.000459972076669732,0.000459972076669732,0,-0.274078494810705,-0.0773654775893844,0,0.45775224392956,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q96Q83",0.127223786689608,0.000595650394563398,0.0062694397503064,0.0905686125499563,0.0376144241894648,0.0160482668383449,0.0160482668383449,82.4425942842894,-0.328870236411408,0.45667810960069,0,0.322022469245813,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P31483",0.201831543904064,0.000605906936510554,0.00636697305343035,0.168201519629734,0.0537334562220348,0.00174631387671076,0.00174631387671076,69.5942676739109,-0.286973366508717,0.539359640514462,0,0.343417380269922,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P25098",0.184517899654067,0.000609530726172638,0.00639460375206564,0.165678327120675,0.0477344716320465,0.000518848686992193,0.000518848686992193,73.4963655532089,-0.287040547529497,0.505660574347115,0,0.38326910382792,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q01995",0.100721371415572,0.000615112116620962,0.00643924552793242,0.0901665087755992,0.0293807302859696,0.00214848847019461,0.00214848847019461,64.9955794071174,-0.164809758313537,0.38339806969026,0,0.433978066906717,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9ULZ9",-0.0794718342731028,0.000616637204387982,0.00643924552793242,-0.0722055781662974,0.0219310599646324,0.000993401421711629,0.000993401421711629,0,-0.115189665839765,-0.0292214904928295,0,0.436081823886103,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q12778",0.0866112354924522,0.000616789806438559,0.00643924552793242,0.0886493285881155,0.0253387682577335,0.000467769000098313,0.000467769000098313,68.4534323355655,-0.166063086616155,0.334681148032356,0,0.478537444058054,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P06703",0.126126768802794,0.000619618430926064,0.00645038316422058,0.116506664049298,0.0338972780739524,0.000588085465376833,0.000588085465376833,70.0708967799676,-0.209237518161965,0.352632956742568,0,0.452141086833335,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9Y663",0.105077692288862,0.000619862664513811,0.00645038316422058,0.0785054309318137,0.0294045685719987,0.00758878786974797,0.00758878786974797,57.7967017767532,-0.115986000224558,0.262720636872208,0,0.301031446836862,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P49327",0.154550932318146,0.000624137597124004,0.00648437623118654,0.0951715100642116,0.0404055282720834,0.0185023712156785,0.0185023712156785,74.4182928562794,-0.271702442438965,0.470146684267638,0,0.268419425394144,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P29144",0.146151193948317,0.000629129633395812,0.00651613165422972,0.139796647560242,0.0397668875922133,0.000439086645417493,0.000439086645417493,0,0.00121936896398525,0.263240890348034,0,0.405171885380254,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9UQ53",-0.0802943870943964,0.000629220612233969,0.00651613165422972,-0.071550699095645,0.0205105123848518,0.000485758608311022,0.000485758608311022,0,-0.111750564674417,-0.0313508335168727,0,0.564413816332792,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9NYA1",0.220227394035281,0.000630529153843091,0.00651918486875389,0.200350862145291,0.0578074988319615,0.000528600845519142,0.000528600845519142,78.2699302980664,-0.40262776647612,0.697738184919107,0,0.378004179287535,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P68402",0.109889013662373,0.000636487595629036,0.0065702274919588,0.0877381364717283,0.0310204999263933,0.00467824706567611,0.00467824706567611,56.3227968431449,-0.112928495296245,0.279693739679908,0,0.337101815507444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8WV92",0.193203144140554,0.00064699526844674,0.00666799130029004,0.151087300324555,0.0515674999801096,0.00339077827689592,0.00339077827689592,70.965275115528,-0.283701128815688,0.52091522567686,0,0.329292134039948,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9NZH6",-0.105243847934514,0.000651145548421933,0.00670002723504232,-0.0885884451167507,0.0276918698584944,0.00137867975267909,0.00137867975267909,0,-0.14286351270397,-0.0343133775295314,0,0.477975630194897,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q5VWK5",0.0561948437892487,0.000652878276426981,0.00670712491326185,0.0471391149992073,0.0147269216954657,0.00137008388428108,0.00137008388428108,0.527010686410446,-0.00177895334445888,0.0922727166804103,0,0.396902027689473,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q7Z2X4",0.136931777932127,0.000654591009600716,0.00671399486880734,0.129530464638134,0.040202282514977,0.00127313388198312,0.00127313388198312,53.1598933736497,-0.104361646439185,0.357353873270014,0,0.360414210756157,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q70J99",0.175614759728681,0.000659762579959908,0.00675626298044931,0.151688249808916,0.0482584546839557,0.00167084702738306,0.00167084702738306,65.3413695908586,-0.21581447854835,0.475878694277287,0,0.342422874031854,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P56192",0.223078814556883,0.00066425621751548,0.00678933467764536,0.217540535557771,0.0579254349746109,0.000172977104646717,0.000172977104646717,71.0717464679824,-0.297812096756907,0.610553210759125,0,0.420817114405309,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q7Z6V5",0.110566333630776,0.000665103537073018,0.00678933467764536,0.111275541881427,0.0292249194589917,0.000140346489564889,0.000140346489564889,42.1961121308743,-0.0543398739591911,0.24270177954019,0,0.415051682127293,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P0C2L3",0.0821914708141898,0.000668040462314316,0.00680150357308177,0.0723650477363457,0.0220974231884101,0.00105729922008556,0.00105729922008556,58.380314108575,-0.094382573516425,0.198440662770294,0,0.376011384647284,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q02790",0.0982015843166476,0.000668651246264636,0.00680150357308177,0.0971777549432169,0.0258890152936256,0.000174292869047343,0.000174292869047343,42.3159982124023,-0.0664371843122257,0.218761701450064,0,0.405582053729621,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q9UIA0",0.0785258673618104,0.000669468474850064,0.00680150357308177,0.0602354075912107,0.0191597320828411,0.0016673839100888,0.0016673839100888,75.5788433555332,-0.172167293173305,0.350208857058965,0,0.341638049856791,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P25686",0.103229696166402,0.000676447332296236,0.00686156592113107,0.0789793598203813,0.0286047625581619,0.00576147438412669,0.00576147438412669,63.2741170602155,-0.138992537494465,0.275215455140452,0,0.314526343636023,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P20674",0.197111477650066,0.000678093899564917,0.00686743601275902,0.142999262793267,0.0516584729683064,0.00563726194575399,0.00563726194575399,74.8300209714768,-0.337944420011178,0.547328733053737,0,0.296949647067971,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q08050",0.130050486150657,0.000685010203665629,0.00692657330153091,0.0880546177909753,0.035882380639123,0.0141285130949234,0.0141285130949234,69.9732731571323,-0.201198102235702,0.366066162335815,0,0.289760234662458,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P49789",0.156242323959727,0.000687844048778151,0.00694120062089202,0.131057935109905,0.0444734149988219,0.00320994993170478,0.00320994993170478,68.349833429259,-0.263976749390616,0.458328375958709,0,0.34943716437847,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O43633",0.201471950146366,0.000688615455781233,0.00694120062089202,0.168167006926883,0.0545276895898541,0.00204192122365286,0.00204192122365286,71.7548823865685,-0.318450406559081,0.582312909614568,0,0.37084757300159,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q16512",0.0739786293625531,0.000693662283970639,0.00698113012240247,0.0516718624598033,0.019406166981349,0.00775276276134475,0.00775276276134475,52.207950538806,-0.0635359804242574,0.163205899082824,0,0.264512470691064,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P22681",0.161884441860938,0.000700702451281052,0.00704096478779444,0.153337445523495,0.0442647347983559,0.000532009695495054,0.000532009695495054,66.1614175460792,-0.205121473843689,0.443703332655671,0,0.379922153736422,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P07451",0.13142486756696,0.000704849429933171,0.00707158609032797,0.11391347406478,0.0357451590513735,0.0014384506524082,0.0014384506524082,29.9582409781183,-0.017227873046568,0.275389469773822,0,0.507975474229756,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q08752",0.246345441345264,0.00070712978113236,0.00708341374215297,0.214868572626438,0.0641506381334211,0.000809757329298919,0.000809757329298919,82.9843656261998,-0.538049168492776,0.807789326753881,0,0.395260861299535,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P22692",-0.0632534463427048,0.000712259738860002,0.00712370510203526,-0.0649208276860696,0.0178240794909957,0.000270202123732939,0.000270202123732939,44.220963585511,-0.152082970475827,0.0579429980095678,0,0.381441119462065,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P51668|P0CG47",0.188450135464319,0.000721801873637032,0.00720793144310521,0.234734454015725,0.0408153632267046,8.86489896147442e-09,8.86489896147442e-09,88.4842959176354,-0.443972868647439,0.588175347546782,0,0.525615511958332,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
