"protein","logFC_pooled","P_pooled","adjP_pooled","logFC_meta","se_meta","p_meta","adjP_meta","I2","re_pi_lb","re_pi_ub","opp_wt_rel","wmax","lo_flip","lo_p_cross","is_candidate","same_sign","RE_PI_zero","high_conf","supported","site_driven","tier","note_hetero"
"O75882",-0.0592920088188588,0.00203001831782828,0.0217584130032561,-0.0562614755691637,0.0208101059515213,0.00686000148548766,0.00686000148548766,60.2009886953826,-0.173278746604176,0.111940362667205,0,0.512255311863987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P54710",-0.0576426411780885,0.00206197223086874,0.0220641321409598,-0.0476075361588828,0.0201450139477635,0.0181158523385253,0.0181158523385253,13.5250080795356,-0.11379754148129,0.0283596820291847,0,0.528678842035946,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q9NYJ7",-0.0983915026421192,0.00207831344873291,0.0221315331452899,-0.108287794147002,0.0339272884852967,0.00141408317944813,0.00141408317944813,47.1183659722393,-0.245193543681686,0.0791729869001144,0,0.547812475850169,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P30872",0.143260340222705,0.00208089351447776,0.0221315331452899,0.163299387762562,0.0491039077864611,0.00088232105805414,0.00088232105805414,87.6752846468032,-0.70294359244106,1.0431217967412,0,0.611061476635535,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P0CG48",-0.0865725380376653,0.00208103006061451,0.0221315331452899,-0.0700552326037202,0.0325000394416524,0.0311193673063926,0.0311193673063926,33.1003402700597,-0.207477605644069,0.080566236999492,0,0.433726497467559,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q9NR31",-0.320541042788443,0.00208203662772514,0.0221315331452899,-0.30308006343644,0.106301032079174,0.00435615743034434,0.00435615743034434,0,-0.511507667884836,-0.0946556750327692,0,0.457739158505794,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q86VW1",-0.11926492683507,0.00208968696292229,0.0221761994365566,-0.092739446209256,0.0366808101150667,0.0114622117997511,0.0114622117997511,34.0330330636002,-0.264735605591157,0.0536888647525695,0,0.551095682091484,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q04609",-0.128541113670665,0.00209767912373928,0.0222243401067007,-0.0930355344847205,0.0442175335247885,0.0353748094978812,0.0353748094978812,81.6415489557863,-0.472118823287111,0.339245527483338,0,0.326287156433588,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"Q13332",0.0598416898903369,0.00210644769306401,0.0222805347271294,0.0489911876709128,0.0224557787606359,0.0291336044189542,0.0291336044189542,34.019579578762,-0.0312829282982443,0.123606381744793,0,0.502795638274656,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q9BXS1",0.130899735302485,0.00211288556345519,0.0222842531653898,0.12987089927319,0.0416290846980961,0.00181025812178888,0.00181025812178888,0,0.0481294200759167,0.211603216562008,0,0.521061038606091,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q6UX27",-0.0677500861144752,0.00211372950254825,0.0222842531653898,-0.0716535469012484,0.0254841879191369,0.00492825124538217,0.00492825124538217,76.72442772763,-0.256132624409302,0.167381653856513,0,0.50384151418866,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P05060",0.0835490434511895,0.00212644320394122,0.022381597781581,0.0895953257640495,0.030624486671321,0.00343780845200562,0.00343780845200562,84.9173926192667,-0.317435685852017,0.417767710223594,0,0.521200746616089,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8N7C7",0.0729660043619931,0.00215659106602837,0.0226618254013537,0.0647925007256549,0.0258554501572677,0.012212241499689,0.012212241499689,5.62007716101087,0.0141094388417805,0.115474976550103,0,0.492201145756146,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O75351",-0.0930375438154046,0.0022215243768445,0.0233060738458189,-0.0694082106395212,0.0294560915539687,0.0184566172474866,0.0184566172474866,83.6200102567046,-0.306450046878741,0.259097429132446,0,0.454469687033479,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P20073",-0.176118421937582,0.00224218175094267,0.023413632188436,-0.15100815239649,0.0621074691210845,0.0150405648057435,0.0150405648057435,28.552401349832,-0.288169445734626,-0.014876309512091,0,0.451780658113404,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P41218",0.282160261396608,0.00224252641903261,0.023413632188436,0.21752228858755,0.101972448527139,0.032912616244994,0.032912616244994,52.0784497870297,-0.36702333446972,0.730637131711842,0,0.390264552981315,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P29120",-0.0764044388996235,0.0022426990247359,0.023413632188436,-0.0763570167952009,0.0253811461785672,0.00262614392371376,0.00262614392371376,44.3087579933524,-0.212944556717809,0.0593958042880734,0,0.573074202533511,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"O43765",-0.213834376196109,0.00224853605754719,0.0234365241265575,-0.171207542630818,0.0702401268015499,0.0147908253798346,0.0147908253798346,0,-0.308947313971966,-0.0334637564568829,0,0.511830880960297,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P17535",0.0926707854357381,0.0022603327302248,0.0235213588803813,0.101915793214174,0.0344682899671949,0.00310851035670295,0.00310851035670295,48.8563552595597,-0.114165732895216,0.260381723060513,0,0.585394477600804,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q92876",-0.115993564953269,0.00226492188064367,0.0235310381493045,-0.117481028758388,0.042231528906876,0.00540529724399315,0.00540529724399315,78.7036353120173,-0.429597036411005,0.293506789817435,0,0.416554850075748,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P61457",-0.110739256358409,0.00227543566489442,0.0236021399369936,-0.103846922862547,0.0414823816572037,0.0123007033826135,0.0123007033826135,21.4257689200435,-0.262030728810933,0.0784202142149226,0,0.503762389981862,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P06681",-0.0664517415976499,0.00232993828565819,0.0241172302638045,-0.0557931903852637,0.0236118301046083,0.0181309101856371,0.0181309101856371,13.0355336928857,-0.132471208897232,0.0313186589429688,0,0.468565151176203,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P05091",-0.150442189993399,0.00233259481015183,0.0241172302638045,-0.113422923728454,0.0530771858871241,0.0326026235863621,0.0326026235863621,56.606072942718,-0.397755662928073,0.237173858203502,0,0.555574659631116,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"Q13651",-0.0707138242883465,0.00233731128519157,0.0241272052569293,-0.0546138119392673,0.0254498509167805,0.0318778949395682,0.0318778949395682,80.3646948324,-0.265694399267686,0.180137994293137,0,0.367824818381552,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P27918",-0.0712996969121509,0.00234537525598648,0.0241716478705914,-0.0367070544563439,0.0251265883577832,0.144047020982052,0.144047020982052,85.6288851716405,-0.298994361988874,0.314397958421201,0.184891930220076,0.437354977057738,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Ambiguous","high I2 (magnitude)"
"Q0VAA2",-0.0652738727918864,0.00236376669052822,0.0243222137388591,-0.0472939739177101,0.0229332226772962,0.0391842084652679,0.0391842084652679,77.8559677377271,-0.229399609608112,0.150665307788477,0,0.380009104130545,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"Q96HF1",-0.0648590402393083,0.00238843378754981,0.0245367694692218,-0.0815816556872151,0.0234544403073339,0.000504598738550023,0.000504598738550023,66.3972483681404,-0.222179340340713,0.0873890160050684,0,0.366256078325186,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P52298",-0.0719851932519803,0.00241296782485229,0.0247108993616393,-0.0614353578863787,0.0263670263581358,0.0198057773365542,0.0198057773365542,65.8164012014004,-0.230196570834953,0.11511062150948,0,0.408816081068375,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P42574",-0.220490991967286,0.00241306869835321,0.0247108993616393,-0.197340367735545,0.0713682056111085,0.00569049999260479,0.00569049999260479,0,-0.337222615194714,-0.0574585553494099,0,0.511056139429771,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O75264",0.079556178444257,0.00243529887222595,0.0248595912743317,0.0988093472165104,0.0272579276990628,0.000288987734159276,0.000288987734159276,42.118781880416,-0.024044189616084,0.209603017868429,0,0.537006020630609,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q9UBB9",-0.100910027306775,0.00243531993513123,0.0248595912743317,-0.105968680486366,0.0362253394861763,0.00344164144035423,0.00344164144035423,70.2042009194299,-0.320875998032135,0.185901334062439,0,0.48099673510237,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q15121",0.0919699098234523,0.0024467731046124,0.0249119711349185,0.102347787121229,0.030827529531337,0.000900133785883552,0.000900133785883552,81.4287256024313,-0.231109047426251,0.510416190411848,0,0.458914065502174,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O00161",0.0817874448136654,0.00244819868718216,0.0249119711349185,0.0731396219068841,0.0282085825530832,0.00951940996553972,0.00951940996553972,67.2182774586346,-0.130935984624601,0.251639338165417,0,0.42546750028686,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q13310",-0.109343608353103,0.00245590299014814,0.0249508880405098,-0.091167172730508,0.0300266748902745,0.00239575561948725,0.00239575561948725,0,-0.150018374090939,-0.0323159713700767,0,0.645081264366924,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Supported (underpowered)",NA
"Q9BY32",-0.161773896140784,0.00248148432675532,0.0251710184627184,-0.15992362586373,0.0531740507206998,0.00263362639948406,0.00263362639948406,0,-0.264142850188408,-0.0557044015390527,0,0.556401305804537,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9BRK3",-0.071938295060479,0.00252175672747103,0.0255113975021039,-0.0755657121623493,0.0254709123314515,0.00300970065362841,0.00300970065362841,44.6023407873776,-0.21728495859337,0.0383959365446662,0,0.545222833531216,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"O60602",0.0814853197341194,0.00252297446918645,0.0255113975021039,0.0809887707802854,0.0290668366001594,0.00533143887948413,0.00533143887948413,0,0.0240188178994624,0.137958723661108,0,0.551294658827338,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9H974",-0.0780291963558516,0.00253257545765611,0.0255682775010776,-0.0720472803631698,0.0249391584716117,0.00386565106687691,0.00386565106687691,9.80587364068078,-0.143715532488723,0.0130297955888323,0,0.525530921489229,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q9NRA0",-0.0748432024740204,0.00254321793588714,0.025635477344342,-0.0562898801406926,0.0267822682382193,0.0355743699969208,0.0355743699969208,22.4747173443576,-0.153846639568279,0.054186844783553,0,0.491802500506617,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P30041",-0.134165925589816,0.00254800034150225,0.0256434901348998,-0.11079997730793,0.0480083647107256,0.0210029929198517,0.0210029929198517,0,-0.204894643097616,-0.0167053115182443,0,0.464843756729815,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q8TDL5",-0.158983345075602,0.00257996625275876,0.0259167007578518,-0.174389334913966,0.0577061928465142,0.00251093008721929,0.00251093008721929,57.1457756286128,-0.562565692063812,0.107789457051428,0,0.517973649696656,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9Y5X9",-0.0940382670828914,0.00258320715064267,0.0259167007578518,-0.0694762972413598,0.0339638674474419,0.0407962923464412,0.0407962923464412,63.6484539056986,-0.258953042794703,0.176258463388241,0,0.526359912163906,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P01241",0.0803906765846949,0.00259889248777361,0.0260334541882742,0.0953462604794245,0.0301926814941242,0.00158895768468762,0.00158895768468762,47.7446493634031,-0.0767421226573133,0.24407376206983,0,0.554149194593103,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P43626",-0.0771105974606614,0.00262065218238677,0.026210597488226,-0.0841274993151042,0.0286126510047494,0.00327978891700137,0.00327978891700137,30.189654650937,-0.191089358926456,0.0449316857112233,0,0.47076359075876,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P34820",-0.0642000488566011,0.00264374002506008,0.026400453573232,-0.0707742431522871,0.0257042812152767,0.00589792579867987,0.00589792579867987,68.6688690170143,-0.225348478709737,0.120077000284488,0,0.392761104915478,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P04424",-0.141879898044586,0.00265020037578458,0.0264239358397994,-0.118372975626236,0.0518011730089804,0.0223045711993164,0.0223045711993164,0,-0.219901409080766,-0.0168445421717057,0,0.4545916168219,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9H8L6",-0.0948078044523909,0.00265868257594362,0.0264674731360579,-0.0973397908812161,0.0349411800277415,0.00533927338664187,0.00533927338664187,25.176380138293,-0.209609905761349,0.0406214258242939,0,0.569821970023487,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P27487",-0.0600756613302309,0.00266892728968603,0.0265283947449318,-0.0620467704167662,0.0217407770700185,0.00431813290723439,0.00431813290723439,15.131298552325,-0.119864944228013,0.00211521999378812,0,0.470160466416665,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q6NT46",-0.118822692899107,0.00268527566934998,0.0266497034407248,-0.0954823939473081,0.0441539614813301,0.0305806122919856,0.0305806122919856,0,-0.182022568225484,-0.00894221966913236,0,0.487104811935485,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q96CD2",0.0728956054263472,0.00269109304993146,0.0266662856765936,0.0764584956230567,0.0286839674336999,0.00768629294917012,0.00768629294917012,24.471992502489,-0.0524687172364406,0.192915907906366,0,0.488105847446619,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q96EU7",-0.0549840616128034,0.00272476511152643,0.02695840681881,-0.0428701877838059,0.0193099813355297,0.0264116350125013,0.0264116350125013,53.8721723318736,-0.161836761224908,0.0458265420693859,0,0.588666651288617,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O43488",-0.205664174324107,0.00273039987876669,0.0269726599390916,-0.177610268267448,0.0699103240702362,0.0110680103289222,0.0110680103289222,28.9675667342052,-0.314634797943411,-0.0405858264658691,0,0.469359666001369,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O75874",-0.230474438835551,0.00276504747755751,0.0272730373131478,-0.185496512633949,0.0697693382388338,0.00784401974976347,0.00784401974976347,0,-0.322241902807257,-0.0487511224606418,0,0.455816489979332,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q6YP21",-0.137227456886575,0.00278017875509135,0.0273120276883928,-0.0805930638389706,0.0395964586384742,0.0418146229513699,0.0418146229513699,57.1411337406023,-0.390646924768861,0.122462998375569,0,0.685010386720145,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P13497",-0.10700718002586,0.00278069863833592,0.0273120276883928,-0.0999752197977251,0.0372634042034185,0.00729795920970167,0.00729795920970167,0,-0.173014990911238,-0.0269338473881725,0,0.496494932905676,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9HBL6",0.0730611100061144,0.0027817412744359,0.0273120276883928,0.0352190032419684,0.0228134470824312,0.122641001694826,0.122641001694826,74.3996255982901,-0.282703108824105,0.48428296673815,0,0.540442731807579,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Ambiguous","high I2 (magnitude)"
"Q08ET2",0.199810222261704,0.00279835353603443,0.027433249375362,0.192039250736578,0.0697024265680638,0.00586688086715815,0.00586688086715815,0,0.0554250050281249,0.328653496445031,0,0.518913838482369,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q6T311",0.097815886980647,0.00280585100991881,0.0274587235102354,0.105597242862195,0.0340574487251756,0.00193153551105659,0.00193153551105659,65.5088278533392,-0.132208086274326,0.322748517839481,0,0.478449998087595,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P28698",0.083688985341757,0.00280949153626728,0.0274587235102354,0.0468484336313273,0.0308697446384953,0.129111106341377,0.129111106341377,3.34924486438134,-0.0553248246430719,0.150975511285783,0,0.380732797680901,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Ambiguous","RE PI spans 0 (magnitude)"
"Q01638",0.135069718186637,0.00282736263863177,0.0275864499272204,0.0857619516802611,0.0497527026131319,0.0847503325487518,0.0847503325487518,0,-0.0117515535750092,0.183275456935531,0,0.569742349781712,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Ambiguous","RE PI spans 0 (magnitude)"
"Q7Z4W1",-0.147275728145061,0.00283113931767462,0.0275864499272204,-0.101290279548652,0.0523403432420782,0.0529628346087898,0.0529628346087898,0,-0.20387546724159,0.00129490814428593,0,0.506162831696845,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Ambiguous","RE PI spans 0 (magnitude)"
"P31153",-0.0711097710606279,0.00287336290508786,0.0279555171597882,-0.0617362266752197,0.0249466649385821,0.0133337435953359,0.0133337435953359,0,-0.128177017237299,0.00716983910352633,0,0.395108354737271,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P11216",-0.217418463504224,0.00289140040901537,0.0280885136410542,-0.210211175363733,0.0724734055178021,0.00372534005802573,0.00372534005802573,0,-0.352355919343489,-0.0680872665023793,0,0.494165597382105,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9Y5K2",0.0696064409278321,0.00292371685714588,0.0283386467054464,0.083969740554271,0.0246272098427565,0.000650504173636091,0.000650504173636091,15.9333562765471,-0.00532738966297601,0.16664137250212,0,0.560910633861444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q8IZJ0",0.0661333555817631,0.00292596196741042,0.0283386467054464,0.0622494715155528,0.0255044177466278,0.0146574911951511,0.0146574911951511,16.3253145046001,0.0120980161531598,0.112409047286114,0,0.424229158677483,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q08999",0.0968673025002938,0.00295509978130069,0.0285380123306442,0.0700948311277566,0.0354267597504924,0.047862827194985,0.047862827194985,33.8629058948181,-0.0515905402361001,0.172645498758738,0,0.519351814851528,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"O75368",-0.115170748361724,0.00295590623119931,0.0285380123306442,-0.106373098154649,0.0374473805474858,0.00450284928009006,0.00450284928009006,0,-0.179768615343087,-0.0329775809662113,0,0.566513577145738,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9UBP9",-0.0768504785842997,0.00295985915480324,0.0285380123306442,-0.077521120793776,0.0292419636637556,0.00802483556892899,0.00802483556892899,65.4572321498351,-0.242651259697325,0.130215950336813,0,0.412667191901826,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P09529",0.12455351151945,0.00296908074195417,0.0285840692387833,0.0965292532084919,0.0466953251512868,0.0387139465436608,0.0387139465436608,0,0.00500809766558234,0.188050408751401,0,0.490689148867461,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P50440",-0.204596309018324,0.0029981927782604,0.0288211924618724,-0.193867468682946,0.0602293360160865,0.00128718682135804,0.00128718682135804,0,-0.311914798087237,-0.0758201392786552,0,0.670531076047658,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Supported (underpowered)",NA
"Q8TE67",0.108208597331827,0.00300890488809911,0.0288809960229334,0.103436528219781,0.0402544488660989,0.0101825518230095,0.0101825518230095,0,0.0245392582247184,0.182333798214844,0,0.497338039009964,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q92563",-0.0923125986038684,0.00303349787805741,0.0290478769349468,-0.0973000785979688,0.0341705698319269,0.00440666020562286,0.00440666020562286,0,-0.164273164799756,-0.0303269923961811,0,0.52457748134926,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P46531",-0.040992479782454,0.0030397674998009,0.0290478769349468,-0.0424336117353246,0.0147959669962165,0.00413183341758912,0.00413183341758912,7.82094915905547,-0.0714683792821479,-0.0133962535921738,0,0.465588505203356,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P51884",-0.062934204754648,0.00304277810527746,0.0290478769349468,-0.0676736461790356,0.0238381439402938,0.00452720828448666,0.00452720828448666,39.5554308920233,-0.185509348181822,0.0375365998107222,0,0.526006204810061,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q7Z553",-0.118706195979203,0.00304435842857319,0.0290478769349468,-0.120127067592193,0.0433512639632412,0.00558815955975793,0.00558815955975793,0,-0.205093983644435,-0.0351601515399512,0,0.537223438823171,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P09210",-0.171782754149963,0.0030544992038953,0.0290826082035335,-0.169917840131982,0.0641957759129576,0.00812407017374233,0.00812407017374233,68.7407053945209,-0.552213326772032,0.409020224916418,0,0.54420229388004,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P55008",-0.0899081478035775,0.00305704293975877,0.0290826082035335,-0.0861827505330823,0.0318595512420985,0.0068287195232842,0.0068287195232842,0,-0.148626323531204,-0.0237391775349609,0,0.484813975258736,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O15400",-0.136737191031647,0.00309344514218784,0.0293621552980562,-0.112022706773069,0.0402306906326592,0.0053608888233881,0.0053608888233881,0,-0.190873411486253,-0.0331720020598836,0,0.595736515372283,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P41221",0.122045704824622,0.00309740536237357,0.0293621552980562,0.111798420005511,0.0445914675944993,0.0121701930063555,0.0121701930063555,14.8641282565982,0.0243771684059125,0.199226269119558,0,0.511362183986804,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q15056",-0.228597499626286,0.0031024187663416,0.0293621552980562,-0.192922516786127,0.0780876260686409,0.013489032971501,0.013489032971501,0,-0.345971451518894,-0.0398735820533596,0,0.400727413379142,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P17947",0.195142439574318,0.00310802843789032,0.0293621552980562,0.0805504912216537,0.0657091515338988,0.220249812936802,0.220249812936802,61.768092791038,-0.33520013529434,0.529389606941457,0,0.402018749452185,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Ambiguous","high I2 (magnitude)"
"Q9HBK9",-0.0963713377467414,0.00310925637660959,0.0293621552980562,-0.106954947212405,0.0330338501237216,0.0012048145811926,0.0012048145811926,1.53685289889894,-0.186948458868221,-0.0212998446636922,0,0.527906332421655,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P01308",0.123315017673566,0.00313973202879697,0.0296064760662658,0.134574251601422,0.0470602008663743,0.00424150049308241,0.00424150049308241,3.48835787395891,0.0423026460669213,0.226854544185557,0,0.456730386118652,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
